,PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG
5163,81503,Ron Manning,1972,18,1,198,Draft,1610612741,Chicago,Bulls,CHI,Manhattan,College/University,0
5164,76348,Austin Carr,1971,1,1,1,Draft,1610612739,Cleveland,Cavaliers,CLE,Notre Dame,College/University,1
5165,78520,Sidney Wicks,1971,1,2,2,Draft,1610612757,Portland,Trail Blazers,POR,California-Los Angeles,College/University,1
5166,78188,Elmore Smith,1971,1,3,3,Draft,1610612746,Buffalo,Braves,BUF,Kentucky State,College/University,1
5167,76622,Ken Durrett,1971,1,4,4,Draft,1610612758,Cincinnati,Royals,CIN,La Salle,College/University,1
5168,78366,George Trapp,1971,1,5,5,Draft,1610612737,Atlanta,Hawks,ATL,Long Beach State,College/University,1
5169,76272,Fred Brown,1971,1,6,6,Draft,1610612760,Seattle,SuperSonics,SEA,Iowa,College/University,1
5170,77570,Cliff Meely,1971,1,7,7,Draft,1610612745,Houston,Rockets,HOU,Colorado,College/University,1
5171,77028,Darnell Hillman,1971,1,8,8,Draft,1610612744,Golden State,Warriors,GOS,San Jose State,College/University,1
5172,77413,Stan Love,1971,1,9,9,Draft,1610612764,Baltimore,Bullets,BLT,Oregon,College/University,1
5173,76825,Clarence Glover,1971,1,10,10,Draft,1610612738,Boston,Celtics,BOS,Western Kentucky,College/University,1
5174,78028,Curtis Rowe,1971,1,11,11,Draft,1610612765,Detroit,Pistons,DET,California-Los Angeles,College/University,1
5175,81307,Dana Lewis,1971,1,12,12,Draft,1610612755,Philadelphia,76ers,PHL,Tulsa,College/University,0
5176,76402,Jim Cleamons,1971,1,13,13,Draft,1610612747,Los Angeles,Lakers,LAL,Ohio State,College/University,1
5177,78000,John Roche,1971,1,14,14,Draft,1610612756,Phoenix,Suns,PHX,South Carolina,College/University,1
5178,77540,Kenny McIntosh,1971,1,15,15,Draft,1610612741,Chicago,Bulls,CHI,Eastern Michigan,College/University,1
5179,77578,Dean Meminger,1971,1,16,16,Draft,1610612752,New York,Knicks,NYK,Marquette,College/University,1
5180,81370,Collis Jones,1971,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Notre Dame,College/University,0
5181,77812,Steve Patterson,1971,2,1,18,Draft,1610612739,Cleveland,Cavaliers,CLE,California-Los Angeles,College/University,1
5182,77029,Fred Hilton,1971,2,2,19,Draft,1610612746,Buffalo,Braves,BUF,Grambling,College/University,1
5183,81338,Willard Sojourner,1971,2,3,20,Draft,1610612741,Chicago,Bulls,CHI,Weber State,College/University,0
5184,77580,John Mengelt,1971,2,4,21,Draft,1610612758,Cincinnati,Royals,CIN,Auburn,College/University,1
5185,77510,"Ted, Hound Dog McClain",1971,2,5,22,Draft,1610612737,Atlanta,Hawks,ATL,Tennessee State,College/University,1
5186,77523,Jim McDaniels,1971,2,6,23,Draft,1610612760,Seattle,SuperSonics,SEA,Western Kentucky,College/University,1
5187,77710,Mike Newlin,1971,2,7,24,Draft,1610612745,Houston,Rockets,HOU,Utah,College/University,1
5188,78631,Charlie Yelverton,1971,2,8,25,Draft,1610612757,Portland,Trail Blazers,POR,Fordham,College/University,1
5189,81402,Amos Thomas,1971,2,9,26,Draft,1610612746,Buffalo,Braves,BUF,Southwestern Oklahoma,College/University,0
5190,81422,Richard Fisher,1971,2,10,27,Draft,1610612757,Portland,Trail Blazers,POR,Colorado State,College/University,0
5191,81255,Jim Rose,1971,2,11,28,Draft,1610612738,Boston,Celtics,BOS,Western Kentucky,College/University,0
5192,78580,Isaiah Wilson,1971,2,12,29,Draft,1610612765,Detroit,Pistons,DET,Baltimore,College/University,1
5193,76981,Spencer Haywood,1971,2,13,30,Draft,1610612746,Buffalo,Braves,BUF,Detroit Mercy,College/University,1
5194,81086,Joe Bergman,1971,2,14,31,Draft,1610612758,Cincinnati,Royals,CIN,Creighton,College/University,0
5195,77875,Howard Porter,1971,2,15,32,Draft,1610612741,Chicago,Bulls,CHI,Villanova,College/University,1
5196,81309,Marvin Stewart,1971,2,16,33,Draft,1610612755,Philadelphia,76ers,PHL,Nebraska,College/University,0
5197,81264,Gregg Northington,1971,2,17,34,Draft,1610612752,New York,Knicks,NYK,Alabama State,College/University,0
5198,81413,Willie Long,1971,2,18,35,Draft,1610612739,Cleveland,Cavaliers,CLE,New Mexico,College/University,0
5199,81412,Gerald Lockett,1971,3,1,36,Draft,1610612739,Cleveland,Cavaliers,CLE,Arkansas-Pine Bluff,College/University,0
5200,78245,Larry Steele,1971,3,2,37,Draft,1610612757,Portland,Trail Blazers,POR,Kentucky,College/University,1
5201,81299,Rich Yunkus,1971,3,3,38,Draft,1610612758,Cincinnati,Royals,CIN,Georgia Tech,College/University,0
5202,76923,Jeff Halliburton,1971,3,4,39,Draft,1610612737,Atlanta,Hawks,ATL,Drake,College/University,1
5203,77917,Clifford Ray,1971,3,5,40,Draft,1610612741,Chicago,Bulls,CHI,Oklahoma,College/University,1
5204,77957,Jackie Ridgle,1971,3,6,41,Draft,1610612739,Cleveland,Cavaliers,CLE,California,College/University,1
5205,78207,Bill Smith,1971,3,7,42,Draft,1610612757,Portland,Trail Blazers,POR,Syracuse,College/University,1
5206,77965,Rich Rinaldi,1971,3,8,43,Draft,1610612764,Baltimore,Bullets,BLT,St. Peter's,College/University,1
5207,77998,Dave Robisch,1971,3,9,44,Draft,1610612738,Boston,Celtics,BOS,Kansas,College/University,1
5208,77978,Marv Roberts,1971,3,10,45,Draft,1610612765,Detroit,Pistons,DET,Utah State,College/University,1
5209,78606,Dave Wohl,1971,3,11,46,Draft,1610612755,Philadelphia,76ers,PHL,Pennsylvania,College/University,1
5210,76771,Mike Gale,1971,3,12,47,Draft,1610612741,Chicago,Bulls,CHI,Elizabeth City State,College/University,1
5211,77350,Dennis Layton,1971,3,13,48,Draft,1610612756,Phoenix,Suns,PHX,Southern California,College/University,1
5212,76807,Dick Gibbs,1971,3,14,49,Draft,1610612741,Chicago,Bulls,CHI,Texas-El Paso,College/University,1
5213,77494,Ken Mayfield,1971,3,15,50,Draft,1610612752,New York,Knicks,NYK,Tuskegee,College/University,1
5214,81365,Gary Brell,1971,3,16,51,Draft,1610612749,Milwaukee,Bucks,MIL,Marquette,College/University,0
5215,81410,Cliff Harris,1971,4,1,52,Draft,1610612739,Cleveland,Cavaliers,CLE,Hardin-Simmons,College/University,0
5216,81398,Jimmy O'Brien,1971,4,2,53,Draft,1610612746,Buffalo,Braves,BUF,Boston College,College/University,0
5217,81421,Bobby Fields,1971,4,3,54,Draft,1610612757,Portland,Trail Blazers,POR,La Salle,College/University,0
5218,76367,Sid Catlett,1971,4,4,55,Draft,1610612758,Cincinnati,Royals,CIN,Notre Dame,College/University,1
5219,81317,Jim Welch,1971,4,5,56,Draft,1610612737,Atlanta,Hawks,ATL,Houston,College/University,0
5220,81358,Pembroke Burrows,1971,4,6,57,Draft,1610612760,Seattle,SuperSonics,SEA,Jacksonville,College/University,0
5221,77786,Tom Owens,1971,4,7,58,Draft,1610612745,Houston,Rockets,HOU,South Carolina,College/University,1
5222,81269,Greg Gary,1971,4,8,59,Draft,1610612744,Golden State,Warriors,GOS,St. Bonaventure,College/University,0
5223,81319,Willie Allen,1971,4,9,60,Draft,1610612764,Baltimore,Bullets,BLT,Miami (FL),College/University,0
5224,76558,Randy Denton,1971,4,10,61,Draft,1610612738,Boston,Celtics,BOS,Duke,College/University,1
5225,81277,Jarrett Durham,1971,4,11,62,Draft,1610612765,Detroit,Pistons,DET,Duquesne,College/University,0
5226,81304,Erwin Johnson,1971,4,12,63,Draft,1610612755,Philadelphia,76ers,PHL,Augusta State,College/University,0
5227,76286,Roger Brown,1971,4,13,64,Draft,1610612747,Los Angeles,Lakers,LAL,Kansas,College/University,1
5228,81390,Walt Szczerbiak,1971,4,14,65,Draft,1610612756,Phoenix,Suns,PHX,George Washington,College/University,0
5229,81335,Jim Irving,1971,4,15,66,Draft,1610612741,Chicago,Bulls,CHI,Saint Louis,College/University,0
5230,81263,Steve Niles,1971,4,16,67,Draft,1610612752,New York,Knicks,NYK,Texas A&M,College/University,0
5231,81376,Henry Smith,1971,4,17,68,Draft,1610612749,Milwaukee,Bucks,MIL,Missouri,College/University,0
5232,81414,Brian Mahoney,1971,5,1,69,Draft,1610612739,Cleveland,Cavaliers,CLE,Manhattan,College/University,0
5233,81397,Garry Nelson,1971,5,2,70,Draft,1610612746,Buffalo,Braves,BUF,Duquesne,College/University,0
5234,81418,Hector Blondet,1971,5,3,71,Draft,1610612757,Portland,Trail Blazers,POR,Murray State,College/University,0
5235,81296,Jim Guymond,1971,5,4,72,Draft,1610612758,Cincinnati,Royals,CIN,Eastern New Mexico,College/University,0
5236,81297,Tyrone Marionneaux,1971,5,5,73,Draft,1610612758,Cincinnati,Royals,CIN,Loyola (LA),College/University,0
5237,81364,Jeff Smith,1971,5,6,74,Draft,1610612760,Seattle,SuperSonics,SEA,New Mexico State,College/University,0
5238,81342,Rudy Benjamin,1971,5,7,75,Draft,1610612745,Houston,Rockets,HOU,Michigan State,College/University,0
5239,76029,Odis Allison,1971,5,8,76,Draft,1610612744,Golden State,Warriors,GOS,Nevada-Las Vegas,College/University,1
5240,81324,Don Johnson,1971,5,9,77,Draft,1610612764,Baltimore,Bullets,BLT,Tennessee,College/University,0
5241,81349,Greg Nelson,1971,5,10,78,Draft,1610612745,Houston,Rockets,HOU,Jacksonville,College/University,0
5242,81288,Vincent White,1971,5,11,79,Draft,1610612765,Detroit,Pistons,DET,Savannah State,College/University,0
5243,81303,Richard Hood,1971,5,12,80,Draft,1610612755,Philadelphia,76ers,PHL,Phillips,College/University,0
5244,81292,Lee Dedmon,1971,5,13,81,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,0
5245,81383,Kenneth Gardner,1971,5,14,82,Draft,1610612756,Phoenix,Suns,PHX,Utah,College/University,0
5246,81340,Larry Weatherford,1971,5,15,83,Draft,1610612741,Chicago,Bulls,CHI,Purdue,College/University,0
5247,81386,Bob Kissane,1971,5,16,84,Draft,1610612756,Phoenix,Suns,PHX,Holy Cross,College/University,0
5248,77699,Barry Nelson,1971,5,17,85,Draft,1610612749,Milwaukee,Bucks,MIL,Duquesne,College/University,1
5249,81408,Mike Childress,1971,6,1,86,Draft,1610612739,Cleveland,Cavaliers,CLE,Colorado State,College/University,0
5250,81401,Glen Summors,1971,6,2,87,Draft,1610612746,Buffalo,Braves,BUF,Gannon,College/University,0
5251,81420,Jim Day,1971,6,3,88,Draft,1610612757,Portland,Trail Blazers,POR,Morehead State,College/University,0
5252,77534,Gil McGregor,1971,6,4,89,Draft,1610612758,Cincinnati,Royals,CIN,Wake Forest,College/University,1
5253,81311,Willie Humes,1971,6,5,90,Draft,1610612737,Atlanta,Hawks,ATL,Idaho,College/University,0
5254,81362,Mike Neciase,1971,6,6,91,Draft,1610612760,Seattle,SuperSonics,SEA,William Carey,College/University,0
5255,81352,Garry Reist,1971,6,7,92,Draft,1610612745,Houston,Rockets,HOU,Rice,College/University,0
5256,77133,Charlie Johnson,1971,6,8,93,Draft,1610612744,Golden State,Warriors,GOS,California,College/University,1
5257,81328,John Novey,1971,6,9,94,Draft,1610612764,Baltimore,Bullets,BLT,Mount St. Mary's,College/University,0
5258,81256,Thorpe Weber,1971,6,10,95,Draft,1610612738,Boston,Celtics,BOS,Vanderbilt,College/University,0
5259,81284,Jim Larranga,1971,6,11,96,Draft,1610612765,Detroit,Pistons,DET,Providence,College/University,0
5260,77185,Jake Jones,1971,6,12,97,Draft,1610612755,Philadelphia,76ers,PHL,Assumption,College/University,1
5261,81290,Bill Brickhouse,1971,6,13,98,Draft,1610612747,Los Angeles,Lakers,LAL,Montana State,College/University,0
5262,81384,William Graham,1971,6,14,99,Draft,1610612756,Phoenix,Suns,PHX,Kentucky State,College/University,0
5263,81333,Jim England,1971,6,15,100,Draft,1610612741,Chicago,Bulls,CHI,Tennessee,College/University,0
5264,81262,Bill Mainor,1971,6,16,101,Draft,1610612752,New York,Knicks,NYK,Fordham,College/University,0
5265,81371,Ed Kemp,1971,6,17,102,Draft,1610612749,Milwaukee,Bucks,MIL,Adams State,College/University,0
5266,81407,Tom Bush,1971,7,1,103,Draft,1610612739,Cleveland,Cavaliers,CLE,Drake,College/University,0
5267,78200,Randy Smith,1971,7,2,104,Draft,1610612746,Buffalo,Braves,BUF,Buffalo State,College/University,1
5268,81423,Gene Knolle,1971,7,3,105,Draft,1610612757,Portland,Trail Blazers,POR,Texas Tech,College/University,0
5269,81298,Ollie Shannon,1971,7,4,106,Draft,1610612758,Cincinnati,Royals,CIN,Minnesota,College/University,0
5270,81313,Mike Jordan,1971,7,5,107,Draft,1610612737,Atlanta,Hawks,ATL,Savannah State,College/University,0
5271,81359,John Duncan,1971,7,6,108,Draft,1610612760,Seattle,SuperSonics,SEA,Kentucky Wesleyan,College/University,0
5272,81344,Eric Hill,1971,7,7,109,Draft,1610612745,Houston,Rockets,HOU,Minnesota,College/University,0
5273,81271,Ken May,1971,7,8,110,Draft,1610612744,Golden State,Warriors,GOS,Dayton,College/University,0
5274,81323,Dennis Hogg,1971,7,9,111,Draft,1610612764,Baltimore,Bullets,BLT,Washington State,College/University,0
5275,81257,Skip Young,1971,7,10,112,Draft,1610612738,Boston,Celtics,BOS,Florida State,College/University,0
5276,81283,Steve Kelly,1971,7,11,113,Draft,1610612765,Detroit,Pistons,DET,Brigham Young,College/University,0
5277,81302,Curtis Ford,1971,7,12,114,Draft,1610612755,Philadelphia,76ers,PHL,Northeastern State,College/University,0
5278,81293,Gene Gathers,1971,7,13,115,Draft,1610612747,Los Angeles,Lakers,LAL,Bradley,College/University,0
5279,81379,Ralph Brateris,1971,7,14,116,Draft,1610612756,Phoenix,Suns,PHX,College of New Jersey,College/University,0
5280,600014,Artis Gilmore,1971,7,15,117,Draft,1610612741,Chicago,Bulls,CHI,Jacksonville,College/University,1
5281,81258,Danny Davis,1971,7,16,118,Draft,1610612752,New York,Knicks,NYK,Henderson State,College/University,0
5282,81374,Gene Phillips,1971,7,17,119,Draft,1610612749,Milwaukee,Bucks,MIL,Southern Methodist,College/University,0
5283,76519,Charlie Davis,1971,8,1,120,Draft,1610612739,Cleveland,Cavaliers,CLE,Wake Forest,College/University,1
5284,81395,Craig Love,1971,8,2,121,Draft,1610612746,Buffalo,Braves,BUF,Ohio,College/University,0
5285,81426,John Sutter,1971,8,3,122,Draft,1610612757,Portland,Trail Blazers,POR,Tulane,College/University,0
5286,81295,Frank Fitzgerald,1971,8,4,123,Draft,1610612758,Cincinnati,Royals,CIN,Boston College,College/University,0
5287,81316,Jim Smith,1971,8,5,124,Draft,1610612737,Atlanta,Hawks,ATL,Kentucky Wesleyan,College/University,0
5288,77416,Chuck Lowery,1971,8,6,125,Draft,1610612760,Seattle,SuperSonics,SEA,Puget Sound,College/University,1
5289,81346,Rich Katherman,1971,8,7,126,Draft,1610612745,Houston,Rockets,HOU,Duke,College/University,0
5290,81270,Jim Haderlein,1971,8,8,127,Draft,1610612744,Golden State,Warriors,GOS,Loyola-Marymount,College/University,0
5291,81322,Russell Golden,1971,8,9,128,Draft,1610612764,Baltimore,Bullets,BLT,Jackson State,College/University,0
5292,81254,John Ribock,1971,8,10,129,Draft,1610612738,Boston,Celtics,BOS,South Carolina,College/University,0
5293,81282,Wayne Jones,1971,8,11,130,Draft,1610612765,Detroit,Pistons,DET,Niagara,College/University,0
5294,78629,Barry Yates,1971,8,12,131,Draft,1610612755,Philadelphia,76ers,PHL,Maryland,College/University,1
5295,81289,Luke Adams,1971,8,13,132,Draft,1610612747,Los Angeles,Lakers,LAL,Lamar,College/University,0
5296,81382,Vernell Ellzy,1971,8,14,133,Draft,1610612756,Phoenix,Suns,PHX,Florida State,College/University,0
5297,81337,Clarence Sherrod,1971,8,15,134,Draft,1610612741,Chicago,Bulls,CHI,Wisconsin,College/University,0
5298,81260,Leroy Eldridge,1971,8,16,135,Draft,1610612752,New York,Knicks,NYK,Cheyney,College/University,0
5299,81377,Felix Thurston,1971,8,17,136,Draft,1610612749,Milwaukee,Bucks,MIL,Trinity (TX),College/University,0
5300,81417,Rich Walker,1971,9,1,137,Draft,1610612739,Cleveland,Cavaliers,CLE,Bowling Green,College/University,0
5301,81400,Gary Stewart,1971,9,2,138,Draft,1610612746,Buffalo,Braves,BUF,Canisius,College/University,0
5302,77243,Eugene Kennedy,1971,9,3,139,Draft,1610612757,Portland,Trail Blazers,POR,Texas Christian,College/University,1
5303,81310,Ernie Fleming,1971,9,4,140,Draft,1610612737,Atlanta,Hawks,ATL,Jacksonville,College/University,0
5304,81360,Larry Holliday,1971,9,5,141,Draft,1610612760,Seattle,SuperSonics,SEA,Oregon,College/University,0
5305,81347,Willie Kerry,1971,9,6,142,Draft,1610612745,Houston,Rockets,HOU,Denver,College/University,0
5306,81272,Clarence Smith,1971,9,7,143,Draft,1610612744,Golden State,Warriors,GOS,Villanova,College/University,0
5307,81325,Ron Johnston,1971,9,8,144,Draft,1610612764,Baltimore,Bullets,BLT,Murray State,College/University,0
5308,81253,Ray Green,1971,9,9,145,Draft,1610612738,Boston,Celtics,BOS,California (PA),College/University,0
5309,81273,Paul Botts,1971,9,10,146,Draft,1610612765,Detroit,Pistons,DET,Central Michigan,College/University,0
5310,81306,Tom Lee,1971,9,11,147,Draft,1610612755,Philadelphia,76ers,PHL,Arizona,College/University,0
5311,81291,Bob Cheeks,1971,9,12,148,Draft,1610612747,Los Angeles,Lakers,LAL,Whittier,College/University,0
5312,81385,Mike Johnson,1971,9,13,149,Draft,1610612756,Phoenix,Suns,PHX,Kansas State,College/University,0
5313,76575,Jackie Dinkins,1971,9,14,150,Draft,1610612741,Chicago,Bulls,CHI,Voorhees,College/University,1
5314,81265,Mike O'Brien,1971,9,15,151,Draft,1610612752,New York,Knicks,NYK,Saint Leo,College/University,0
5315,81368,Rick Howat,1971,9,16,152,Draft,1610612749,Milwaukee,Bucks,MIL,Illinois,College/University,0
5316,81415,Jim Meredith,1971,10,1,153,Draft,1610612739,Cleveland,Cavaliers,CLE,Washington State,College/University,0
5317,81403,Don Ward,1971,10,2,154,Draft,1610612746,Buffalo,Braves,BUF,Colgate,College/University,0
5318,81425,Greg Starrick,1971,10,3,155,Draft,1610612757,Portland,Trail Blazers,POR,Southern Illinois,College/University,0
5319,81315,Ron Rippitoe,1971,10,4,156,Draft,1610612737,Atlanta,Hawks,ATL,Lipscomb,College/University,0
5320,81361,Ed Huston,1971,10,5,157,Draft,1610612760,Seattle,SuperSonics,SEA,Puget Sound,College/University,0
5321,81350,Calvin Oliver,1971,10,6,158,Draft,1610612745,Houston,Rockets,HOU,Texas-Pan American,College/University,0
5322,81268,Bill Drosdiak,1971,10,7,159,Draft,1610612744,Golden State,Warriors,GOS,Oregon,College/University,0
5323,81327,Eddie Myers,1971,10,8,160,Draft,1610612764,Baltimore,Bullets,BLT,Arizona,College/University,0
5324,81252,Dale Dover,1971,10,9,161,Draft,1610612738,Boston,Celtics,BOS,Harvard,College/University,0
5325,81275,Steve Butcher,1971,10,10,162,Draft,1610612765,Detroit,Pistons,DET,Pikeville,College/University,0
5326,81301,Jim Dinwiddie,1971,10,11,163,Draft,1610612755,Philadelphia,76ers,PHL,Kentucky,College/University,0
5327,81294,Cliff Mosely,1971,10,12,164,Draft,1610612747,Los Angeles,Lakers,LAL,Quinnipiac,College/University,0
5328,81389,Tom Newell,1971,10,13,165,Draft,1610612756,Phoenix,Suns,PHX,Hawaii,College/University,0
5329,81341,David Withers,1971,10,14,166,Draft,1610612741,Chicago,Bulls,CHI,Delaware,College/University,0
5330,81267,Andy Toth,1971,10,15,167,Draft,1610612752,New York,Knicks,NYK,Cheyney,College/University,0
5331,81366,Dan Fife,1971,10,16,168,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,0
5332,81159,Mike Casey,1971,11,1,169,Draft,1610612739,Cleveland,Cavaliers,CLE,Kentucky,College/University,0
5333,81404,Bill Warner,1971,11,2,170,Draft,1610612746,Buffalo,Braves,BUF,Arizona,College/University,0
5334,81419,Howard Burford,1971,11,3,171,Draft,1610612757,Portland,Trail Blazers,POR,Gonzaga,College/University,0
5335,81318,Levi Wyatt,1971,11,4,172,Draft,1610612737,Atlanta,Hawks,ATL,Alcorn State,College/University,0
5336,81363,Jerome Perry,1971,11,5,173,Draft,1610612760,Seattle,SuperSonics,SEA,Western Kentucky,College/University,0
5337,81353,Doug Rex,1971,11,6,174,Draft,1610612745,Houston,Rockets,HOU,California-Santa Barbara,College/University,0
5338,81329,Chuck Olowski,1971,11,7,175,Draft,1610612764,Baltimore,Bullets,BLT,Baltimore,College/University,0
5339,81249,Reggie Brooks,1971,11,8,176,Draft,1610612738,Boston,Celtics,BOS,New Hampshire,College/University,0
5340,81286,Larry Saunders,1971,11,9,177,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,0
5341,81308,Dana Pagett,1971,11,10,178,Draft,1610612755,Philadelphia,76ers,PHL,Southern California,College/University,0
5342,81387,Paul Leitz,1971,11,11,179,Draft,1610612756,Phoenix,Suns,PHX,Western Carolina,College/University,0
5343,81007,Al Smith,1971,11,12,180,Draft,1610612741,Chicago,Bulls,CHI,Bradley,College/University,0
